fpr,tpr
0.0036802760207015526,0.12163402692778458
0.0036802760207015526,0.12209302325581395
0.0036802760207015526,0.12239902080783353
0.003795284646348476,0.12239902080783353
0.003795284646348476,0.1230110159118727
0.003852788959171938,0.1230110159118727
0.003852788959171938,0.12331701346389229
0.003852788959171938,0.12347001223990207
0.003852788959171938,0.12438800489596083
0.003852788959171938,0.12454100367197063
0.003852788959171938,0.12576499388004897
0.0039102932719954,0.12576499388004897
0.0039102932719954,0.12637698898408814
0.0040253018976423235,0.12637698898408814
0.0041403105232892465,0.12637698898408814
0.0041403105232892465,0.1288249694002448
0.004197814836112709,0.1288249694002448
0.004197814836112709,0.13127294981640147
0.00425531914893617,0.13127294981640147
0.00425531914893617,0.13249694002447981
0.004312823461759632,0.1326499388004896
0.004312823461759632,0.1347919216646267
0.004370327774583094,0.13494492044063647
0.004370327774583094,0.13555691554467564
0.0044278320874065556,0.13555691554467564
0.0044278320874065556,0.1383108935128519
0.004485336400230017,0.1383108935128519
0.004485336400230017,0.13892288861689106
0.004542840713053479,0.13907588739290086
0.004542840713053479,0.13968788249694003
0.004600345025876941,0.13968788249694003
0.004600345025876941,0.1402998776009792
0.004715353651523865,0.1402998776009792
0.004715353651523865,0.14152386780905754
0.004772857964347326,0.14152386780905754
0.00488786658999425,0.14152386780905754
0.00488786658999425,0.14244186046511628
0.004945370902817711,0.14259485924112608
0.005002875215641173,0.14259485924112608
0.005117883841288097,0.14290085679314565
0.005117883841288097,0.14320685434516525
0.005175388154111558,0.14320685434516525
0.005175388154111558,0.14335985312117502
0.005175388154111558,0.14366585067319462
0.005175388154111558,0.1438188494492044
0.005175388154111558,0.14473684210526316
0.005290396779758482,0.14473684210526316
0.005290396779758482,0.1456548347613219
0.005347901092581943,0.1456548347613219
0.005347901092581943,0.14626682986536108
0.005405405405405406,0.14641982864137087
0.005405405405405406,0.14733782129742962
0.005405405405405406,0.147796817625459
0.005462909718228867,0.1479498164014688
0.005577918343875791,0.1479498164014688
0.005577918343875791,0.1497858017135863
0.0056354226566992524,0.1499388004895961
0.0056354226566992524,0.15024479804161567
0.005865439907993099,0.15024479804161567
0.005865439907993099,0.1511627906976744
0.0059229442208165615,0.1513157894736842
0.0059229442208165615,0.1516217870257038
0.0059229442208165615,0.15177478580171358
0.005980448533640023,0.15177478580171358
0.005980448533640023,0.15208078335373318
0.006095457159286947,0.15208078335373318
0.006095457159286947,0.15269277845777235
0.006152961472110408,0.15269277845777235
0.006152961472110408,0.15299877600979192
0.00621046578493387,0.15315177478580172
0.00621046578493387,0.15406976744186046
0.00621046578493387,0.15422276621787026
0.0063254744105807935,0.15422276621787026
0.0063254744105807935,0.15636474908200734
0.006382978723404255,0.15651774785801714
0.006382978723404255,0.1568237454100367
0.006382978723404255,0.1569767441860465
0.006440483036227717,0.1569767441860465
0.00655549166187464,0.1569767441860465
0.00655549166187464,0.15820073439412485
0.006670500287521564,0.15820073439412485
0.006670500287521564,0.15850673194614442
0.006785508913168488,0.15850673194614442
0.006785508913168488,0.16187270501835985
0.006900517538815411,0.16187270501835985
0.006900517538815411,0.16248470012239902
0.006958021851638873,0.16263769889840882
0.006958021851638873,0.16783965728274175
0.007073030477285796,0.16783965728274175
0.007073030477285796,0.16814565483476132
0.007130534790109258,0.16829865361077112
0.007130534790109258,0.16952264381884946
0.007245543415756181,0.16952264381884946
0.007245543415756181,0.1704406364749082
0.007303047728579644,0.1704406364749082
0.007418056354226567,0.1704406364749082
0.007418056354226567,0.17074663402692777
0.00753306497987349,0.17074663402692777
0.00753306497987349,0.17105263157894737
0.007648073605520414,0.17105263157894737
0.007648073605520414,0.17166462668298654
0.007878090856814261,0.17166462668298654
0.007878090856814261,0.17288861689106488
0.007935595169637722,0.17304161566707466
0.007935595169637722,0.17365361077111383
0.007993099482461184,0.17365361077111383
0.007993099482461184,0.1745716034271726
0.007993099482461184,0.17503059975520197
0.007993099482461184,0.17533659730722154
0.008108108108108109,0.17533659730722154
0.008108108108108109,0.1762545899632803
0.00816561242093157,0.1762545899632803
0.00816561242093157,0.1780905752753978
0.008223116733755031,0.1782435740514076
0.008223116733755031,0.17854957160342716
0.008338125359401954,0.17854957160342716
0.008338125359401954,0.1800795593635251
0.008395629672225418,0.18023255813953487
0.008395629672225418,0.18115055079559364
0.00851063829787234,0.18115055079559364
0.008568142610695802,0.18130354957160344
0.008568142610695802,0.18191554467564258
0.008683151236342725,0.18191554467564258
0.008683151236342725,0.18206854345165238
0.008683151236342725,0.18237454100367198
0.008683151236342725,0.18298653610771115
0.008683151236342725,0.18421052631578946
0.008740655549166188,0.18436352509179926
0.008740655549166188,0.1855875152998776
0.008855664174813111,0.1855875152998776
0.008855664174813111,0.18589351285189717
0.008855664174813111,0.18635250917992657
0.008970672800460034,0.18635250917992657
0.008970672800460034,0.1894124847001224
0.009028177113283496,0.1894124847001224
0.009028177113283496,0.1909424724602203
0.00914318573893042,0.1909424724602203
0.00914318573893042,0.19247246022031825
0.00914318573893042,0.19293145654834762
0.009258194364577343,0.19293145654834762
0.009258194364577343,0.1935434516523868
0.009315698677400805,0.19369645042839656
0.00943070730304773,0.19369645042839656
0.00943070730304773,0.19461444308445533
0.009545715928694652,0.1949204406364749
0.009545715928694652,0.1952264381884945
0.009603220241518114,0.1952264381884945
0.009603220241518114,0.19614443084455324
0.009603220241518114,0.19629742962056304
0.009603220241518114,0.19935740514075886
0.009718228867165037,0.19935740514075886
0.009718228867165037,0.19966340269277846
0.0097757331799885,0.19966340269277846
0.0097757331799885,0.20012239902080783
0.009890741805635423,0.20012239902080783
0.009890741805635423,0.20104039167686658
0.010063254744105807,0.20104039167686658
0.010063254744105807,0.20149938800489597
0.010063254744105807,0.20211138310893512
0.01012075905692927,0.20226438188494492
0.01012075905692927,0.2028763769889841
0.010178263369752732,0.2028763769889841
0.010178263369752732,0.20318237454100369
0.010235767682576193,0.20333537331701346
0.010235767682576193,0.20364137086903306
0.010293271995399655,0.20364137086903306
0.010293271995399655,0.2100673194614443
0.010350776308223116,0.2100673194614443
0.010350776308223116,0.2102203182374541
0.010350776308223116,0.21144430844553244
0.010580793559516964,0.21144430844553244
0.010580793559516964,0.211750305997552
0.010638297872340425,0.2119033047735618
0.010695802185163887,0.2119033047735618
0.010695802185163887,0.21282129742962055
0.010810810810810811,0.21282129742962055
0.010810810810810811,0.21343329253365972
0.010868315123634273,0.21343329253365972
0.010868315123634273,0.21496328029375766
0.010983323749281196,0.21496328029375766
0.010983323749281196,0.21679926560587515
0.011098332374928119,0.21679926560587515
0.011098332374928119,0.21741126070991432
0.011155836687751582,0.21756425948592412
0.011213341000575043,0.21756425948592412
0.011270845313398505,0.21771725826193392
0.011270845313398505,0.21832925336597309
0.011328349626221966,0.21832925336597309
0.011328349626221966,0.22108323133414934
0.011385853939045428,0.22108323133414934
0.011385853939045428,0.2213892288861689
0.011443358251868891,0.2213892288861689
0.011443358251868891,0.22169522643818848
0.011558366877515814,0.22169522643818848
0.011615871190339275,0.22169522643818848
0.011615871190339275,0.2238372093023256
0.011845888441633123,0.2238372093023256
0.011845888441633123,0.22429620563035496
0.011903392754456584,0.22429620563035496
0.012018401380103507,0.22429620563035496
0.012018401380103507,0.22643818849449204
0.012133410005750432,0.22643818849449204
0.012133410005750432,0.22674418604651161
0.012190914318573894,0.2268971848225214
0.012190914318573894,0.227203182374541
0.012305922944220817,0.227203182374541
0.012305922944220817,0.22842717258261933
0.012305922944220817,0.22888616891064872
0.012305922944220817,0.2294981640146879
0.01242093156986774,0.2294981640146879
0.01242093156986774,0.23011015911872704
0.012478435882691203,0.23026315789473684
0.012478435882691203,0.230875152998776
0.012478435882691203,0.23133414932680538
0.012593444508338126,0.23133414932680538
0.012593444508338126,0.23255813953488372
0.01276595744680851,0.23255813953488372
0.01276595744680851,0.23347613219094246
0.012823461759631973,0.23362913096695226
0.012823461759631973,0.23424112607099143
0.012880966072455435,0.23439412484700123
0.012880966072455435,0.2350061199510404
0.012995974698102358,0.2350061199510404
0.012995974698102358,0.23531211750305997
0.013053479010925819,0.23531211750305997
0.013168487636572744,0.23531211750305997
0.013168487636572744,0.23592411260709914
0.013283496262219667,0.23592411260709914
0.01339850488786659,0.23592411260709914
0.01339850488786659,0.2365361077111383
0.013456009200690051,0.2365361077111383
0.013456009200690051,0.23684210526315788
0.013513513513513514,0.23684210526315788
0.013513513513513514,0.23714810281517748
0.013571017826336976,0.23730110159118728
0.013686026451983899,0.23730110159118728
0.013686026451983899,0.23913708690330476
0.013801035077630822,0.23913708690330476
0.013801035077630822,0.23944308445532436
0.013858539390454285,0.23959608323133416
0.013858539390454285,0.24082007343941247
0.013973548016101208,0.24082007343941247
0.013973548016101208,0.24143206854345164
0.01408855664174813,0.24143206854345164
0.01408855664174813,0.24326805385556916
0.014146060954571592,0.24342105263157895
0.014146060954571592,0.24372705018359853
0.014261069580218517,0.24372705018359853
0.014261069580218517,0.24403304773561812
0.01437607820586544,0.24403304773561812
0.01437607820586544,0.2443390452876377
0.014491086831512363,0.2443390452876377
0.014491086831512363,0.24770501835985312
0.014606095457159287,0.24770501835985312
0.014606095457159287,0.2483170134638923
0.014663599769982749,0.2483170134638923
0.014663599769982749,0.24862301101591186
0.014778608395629672,0.24862301101591186
0.014836112708453133,0.24877600979192166
0.014836112708453133,0.25
0.014893617021276596,0.2503059975520196
0.014893617021276596,0.25091799265605874
0.014951121334100058,0.25107099143206857
0.014951121334100058,0.2516829865361077
0.014951121334100058,0.2521419828641371
0.01506612995974698,0.2521419828641371
0.01506612995974698,0.2524479804161567
0.015123634272570442,0.2524479804161567
0.015123634272570442,0.253671970624235
0.015123634272570442,0.2541309669522644
0.015123634272570442,0.254436964504284
0.015238642898217367,0.254436964504284
0.015238642898217367,0.25458996328029376
0.015296147211040828,0.25458996328029376
0.015411155836687751,0.25474296205630353
0.015411155836687751,0.2574969400244798
0.015468660149511213,0.2574969400244798
0.015468660149511213,0.2578029375764994
0.015583668775158138,0.2578029375764994
0.015583668775158138,0.26086291309669524
0.0156411730879816,0.26086291309669524
0.0156411730879816,0.2613219094247246
0.0156411730879816,0.2616279069767442
0.0156411730879816,0.26193390452876375
0.0156411730879816,0.2631578947368421
0.015813686026451983,0.2631578947368421
0.015813686026451983,0.26407588739290083
0.015871190339275445,0.26407588739290083
0.015928694652098906,0.26422888616891066
0.015928694652098906,0.26606487148102814
0.015986198964922368,0.26606487148102814
0.015986198964922368,0.26637086903304774
0.01604370327774583,0.26637086903304774
0.01604370327774583,0.2685128518971848
0.016158711903392756,0.2685128518971848
0.016216216216216217,0.2686658506731946
0.016216216216216217,0.2714198286413709
0.01633122484186314,0.2714198286413709
0.01633122484186314,0.2717258261933905
0.016446233467510063,0.2717258261933905
0.016446233467510063,0.2723378212974296
0.016503737780333524,0.2723378212974296
0.016503737780333524,0.27356181150550796
0.016561242093156986,0.27371481028151773
0.016561242093156986,0.27493880048959607
0.016618746405980447,0.2750917992656059
0.01673375503162737,0.2750917992656059
0.016791259344450835,0.27524479804161567
0.016791259344450835,0.27738678090575275
0.016848763657274297,0.27738678090575275
0.016848763657274297,0.27769277845777235
0.01696377228292122,0.27769277845777235
0.01696377228292122,0.27799877600979195
0.01702127659574468,0.2781517747858017
0.017136285221391604,0.2781517747858017
0.017193789534215066,0.2781517747858017
0.017193789534215066,0.2786107711138311
0.017193789534215066,0.2804467564259486
0.01730879815986199,0.2804467564259486
0.01730879815986199,0.2807527539779682
0.01736630247268545,0.2807527539779682
0.017481311098332376,0.2807527539779682
0.017481311098332376,0.2816707466340269
0.017538815411155838,0.28182374541003674
0.0175963197239793,0.28182374541003674
0.0175963197239793,0.2824357405140759
0.01765382403680276,0.2824357405140759
0.01765382403680276,0.2836597307221542
0.017711328349626222,0.2836597307221542
0.017711328349626222,0.2854957160342717
0.017826336975273145,0.2854957160342717
0.017826336975273145,0.2858017135862913
0.017883841288096607,0.2858017135862913
0.017883841288096607,0.2861077111383109
0.017941345600920068,0.2861077111383109
0.017941345600920068,0.28702570379436965
0.01805635422656699,0.28702570379436965
0.01805635422656699,0.28733170134638925
0.018113858539390456,0.28733170134638925
0.01822886716503738,0.28733170134638925
0.01828637147786084,0.287484700122399
0.018343875790684302,0.287484700122399
0.018343875790684302,0.2876376988984088
0.018343875790684302,0.2879436964504284
0.018458884416331225,0.2879436964504284
0.018458884416331225,0.2885556915544676
0.018516388729154686,0.2885556915544676
0.018516388729154686,0.28886168910648713
0.018746405980448532,0.28886168910648713
0.01891891891891892,0.28886168910648713
0.01891891891891892,0.2897796817625459
0.019033927544565843,0.2897796817625459
0.019033927544565843,0.29039167686658507
0.019091431857389304,0.29039167686658507
0.019206440483036227,0.29069767441860467
0.019206440483036227,0.291921664626683
0.01926394479585969,0.291921664626683
0.01937895342150661,0.291921664626683
0.01937895342150661,0.29222766217870255
0.019436457734330073,0.29222766217870255
0.019493962047153538,0.2923806609547124
0.019493962047153538,0.29482864137086906
0.019551466359977,0.29482864137086906
0.019551466359977,0.2951346389228886
0.019666474985623923,0.2951346389228886
0.019723979298447384,0.2951346389228886
0.019723979298447384,0.2954406364749082
0.019781483611270845,0.2954406364749082
0.019781483611270845,0.2957466340269278
0.019838987924094307,0.2957466340269278
0.01989649223691777,0.2958996328029376
0.01995399654974123,0.2958996328029376
0.020299022426682002,0.2958996328029376
0.020414031052328925,0.2958996328029376
0.020414031052328925,0.2971236230110159
0.020529039677975848,0.2971236230110159
0.02058654399079931,0.2971236230110159
0.02058654399079931,0.2974296205630355
0.02064404830362277,0.2975826193390453
0.02064404830362277,0.2988066095471236
0.020759056929269694,0.2988066095471236
0.020759056929269694,0.2991126070991432
0.020816561242093155,0.2991126070991432
0.020816561242093155,0.29941860465116277
0.02087406555491662,0.2995716034271726
0.020989074180563543,0.2995716034271726
0.020989074180563543,0.2998776009791922
0.021104082806210466,0.2998776009791922
0.021104082806210466,0.30079559363525094
0.021161587119033928,0.3009485924112607
0.021161587119033928,0.3012545899632803
0.02121909143185739,0.3012545899632803
0.02127659574468085,0.3014075887392901
0.021391604370327773,0.3014075887392901
0.021449108683151235,0.3014075887392901
0.021449108683151235,0.3023255813953488
0.02156411730879816,0.3023255813953488
0.021621621621621623,0.30247858017135865
0.021621621621621623,0.3049265605875153
0.021679125934445084,0.3050795593635251
0.021794134560092007,0.3050795593635251
0.021794134560092007,0.30569155446756424
0.02185163887291547,0.30584455324357407
0.02185163887291547,0.3061505507955936
0.02185163887291547,0.30660954712362304
0.02196664749856239,0.30660954712362304
0.02196664749856239,0.3069155446756426
0.022196664749856237,0.3069155446756426
0.022254169062679702,0.3069155446756426
0.022254169062679702,0.3072215422276622
0.022369177688326625,0.3072215422276622
0.022369177688326625,0.3081395348837209
0.022426682001150087,0.3081395348837209
0.022426682001150087,0.30966952264381886
0.022426682001150087,0.31012851897184823
0.022426682001150087,0.3107405140758874
0.02254169062679701,0.3107405140758874
0.02259919493962047,0.3107405140758874
0.02259919493962047,0.31165850673194617
0.022656699252443933,0.31165850673194617
0.022656699252443933,0.3122705018359853
0.022714203565267394,0.3122705018359853
0.022714203565267394,0.31288249694002446
0.022829212190914317,0.31288249694002446
0.022829212190914317,0.31594247246022034
0.022886716503737782,0.3160954712362301
0.022886716503737782,0.3164014687882497
0.023001725129384705,0.3164014687882497
0.023001725129384705,0.3168604651162791
0.023001725129384705,0.3174724602203182
0.023001725129384705,0.3179314565483476
0.023059229442208166,0.3180844553243574
0.02317423806785509,0.3180844553243574
0.02317423806785509,0.31839045287637696
0.02323174238067855,0.31839045287637696
0.02323174238067855,0.31900244798041616
0.023289246693502012,0.31900244798041616
0.023289246693502012,0.3199204406364749
0.023404255319148935,0.3199204406364749
0.023461759631972397,0.3200734394124847
0.023576768257619323,0.3200734394124847
0.023576768257619323,0.32252141982864135
0.023634272570442785,0.3226744186046512
0.023691776883266246,0.3226744186046512
0.023691776883266246,0.3232864137086903
0.02386428982173663,0.3232864137086903
0.02386428982173663,0.3235924112607099
0.023979298447383553,0.3235924112607099
0.023979298447383553,0.3238984088127295
0.024094307073030476,0.3238984088127295
0.024094307073030476,0.32481640146878826
0.0242093156986774,0.32481640146878826
0.0242093156986774,0.3251223990208078
0.024266820011500864,0.32527539779681763
0.024266820011500864,0.3258873929008568
0.024324324324324326,0.3258873929008568
0.024324324324324326,0.3261933904528764
0.024381828637147787,0.3261933904528764
0.024381828637147787,0.3271113831089351
0.02449683726279471,0.3274173806609547
0.02455434157561817,0.3274173806609547
0.024669350201265094,0.3274173806609547
0.024669350201265094,0.3277233782129743
0.02489936745255894,0.3277233782129743
0.02489936745255894,0.32894736842105265
0.024956871765382405,0.32894736842105265
0.025014376078205867,0.3291003671970624
0.025014376078205867,0.33032435740514077
0.025071880391029328,0.33047735618115054
0.025071880391029328,0.3317013463892289
0.02512938470385279,0.3317013463892289
0.02512938470385279,0.3323133414932681
0.02518688901667625,0.3323133414932681
0.025244393329499713,0.33246634026927785
0.025359401955146636,0.33246634026927785
0.025359401955146636,0.3339963280293758
0.025416906267970097,0.3339963280293758
0.025416906267970097,0.33430232558139533
0.025416906267970097,0.3347613219094247
0.025416906267970097,0.3350673194614443
0.02547441058079356,0.3352203182374541
0.02547441058079356,0.3355263157894737
0.025704427832087408,0.3355263157894737
0.025876940770557792,0.3355263157894737
0.025876940770557792,0.33583231334149327
0.025934445083381254,0.33583231334149327
0.025991949396204715,0.33598531211750304
0.025991949396204715,0.3364443084455324
0.025991949396204715,0.336750305997552
0.026049453709028177,0.3369033047735618
0.026049453709028177,0.3372093023255814
0.026049453709028177,0.3373623011015912
0.0261644623346751,0.3373623011015912
0.02622196664749856,0.337515299877601
0.02622196664749856,0.3378212974296206
0.026336975273145487,0.3378212974296206
0.026336975273145487,0.3381272949816401
0.02639447958596895,0.33828029375764995
0.02639447958596895,0.3385862913096695
0.026509488211615872,0.3385862913096695
0.026509488211615872,0.3390452876376989
0.026509488211615872,0.33935128518971847
0.026566992524439333,0.33935128518971847
0.026682001150086256,0.33935128518971847
0.026739505462909718,0.3395042839657283
0.026739505462909718,0.34011627906976744
0.02679700977573318,0.3402692778457772
0.02685451408855664,0.3402692778457772
0.02685451408855664,0.3405752753977968
0.026969522714203564,0.3405752753977968
0.02702702702702703,0.3405752753977968
0.02702702702702703,0.34072827417380663
0.02702702702702703,0.34348225214198286
0.02702702702702703,0.34394124847001223
0.02708453133985049,0.34394124847001223
0.02708453133985049,0.34547123623011017
0.027199539965497413,0.34547123623011017
0.027199539965497413,0.34577723378212977
0.027257044278320874,0.34593023255813954
0.027257044278320874,0.3471542227662179
0.027314548591144336,0.3471542227662179
0.027314548591144336,0.3474602203182375
0.027314548591144336,0.34761321909424725
0.027314548591144336,0.34791921664626685
0.02742955721679126,0.34791921664626685
0.02742955721679126,0.3488372093023256
0.02748706152961472,0.3488372093023256
0.02748706152961472,0.34944920440636473
0.027544565842438182,0.34944920440636473
0.027544565842438182,0.34975520195838433
0.027602070155261643,0.34975520195838433
0.027602070155261643,0.3509791921664627
0.027659574468085105,0.35113219094247244
0.027659574468085105,0.35143818849449204
0.027659574468085105,0.3518971848225214
0.027659574468085105,0.352203182374541
0.02771707878090857,0.3523561811505508
0.02771707878090857,0.35296817625459
0.027947096032202415,0.35296817625459
0.028004600345025877,0.35312117503059975
0.0281196089706728,0.35312117503059975
0.02817711328349626,0.3532741738066095
0.028292121909143184,0.3532741738066095
0.028292121909143184,0.3535801713586291
0.02834962622196665,0.3537331701346389
0.02840713053479011,0.3537331701346389
0.02840713053479011,0.3543451652386781
0.028522139160437034,0.3543451652386781
0.028522139160437034,0.3546511627906977
0.028637147786083957,0.3546511627906977
0.028637147786083957,0.35495716034271724
0.028694652098907418,0.35511015911872706
0.028694652098907418,0.3557221542227662
0.02880966072455434,0.3557221542227662
0.02880966072455434,0.3560281517747858
0.028924669350201264,0.3560281517747858
0.028924669350201264,0.35725214198286415
0.02903967797584819,0.35725214198286415
0.02903967797584819,0.35755813953488375
0.029154686601495113,0.35755813953488375
0.029154686601495113,0.3578641370869033
0.029212190914318575,0.3580171358629131
0.029212190914318575,0.359547123623011
0.029212190914318575,0.3597001223990208
0.029212190914318575,0.36031211750305997
0.029269695227142036,0.36031211750305997
0.029499712478435882,0.36031211750305997
0.029557216791259344,0.36046511627906974
0.029557216791259344,0.36107711138310894
0.029614721104082805,0.3612301101591187
0.029614721104082805,0.3618421052631579
0.029672225416906266,0.3618421052631579
0.02972972972972973,0.3619951040391677
0.02972972972972973,0.3626070991432069
0.029787234042553193,0.36276009791921665
0.029787234042553193,0.3633720930232558
0.029902242668200116,0.3633720930232558
0.029959746981023577,0.3633720930232558
0.029959746981023577,0.3636780905752754
0.03001725129384704,0.36383108935128516
0.03001725129384704,0.36413708690330476
0.030247268545140885,0.36413708690330476
0.030247268545140885,0.36444308445532436
0.030362277170787808,0.36444308445532436
0.030362277170787808,0.36474908200734396
0.030477285796434734,0.36474908200734396
0.030477285796434734,0.3656670746634027
0.030534790109258195,0.3656670746634027
0.03064979873490512,0.3656670746634027
0.03076480736055204,0.3656670746634027
0.030879815986198964,0.3656670746634027
0.030879815986198964,0.3659730722154223
0.030937320299022426,0.3661260709914321
0.03105232892466935,0.3661260709914321
0.03105232892466935,0.3670440636474908
0.031224841863139736,0.3670440636474908
0.03145485911443358,0.3670440636474908
0.031512363427257044,0.3671970624235006
0.031512363427257044,0.3675030599755202
0.031569867740080505,0.3675030599755202
0.03168487636572743,0.3675030599755202
0.03168487636572743,0.3678090575275398
0.03168487636572743,0.36796205630354956
0.03179988499137435,0.36796205630354956
0.03185738930419781,0.3681150550795594
0.031914893617021274,0.3681150550795594
0.031914893617021274,0.3687270501835985
0.0320299022426682,0.3687270501835985
0.03208740655549166,0.3688800489596083
0.03220241518113859,0.3688800489596083
0.03220241518113859,0.37041003671970624
0.03225991949396205,0.37041003671970624
0.03237492811960897,0.37041003671970624
0.03237492811960897,0.37102203182374544
0.032489936745255896,0.37102203182374544
0.03254744105807936,0.37102203182374544
0.03254744105807936,0.3716340269277846
0.03271995399654974,0.3716340269277846
0.03271995399654974,0.37408200734394126
0.0327774583093732,0.37423500611995103
0.0327774583093732,0.37607099143206857
0.0327774583093732,0.37652998776009794
0.0327774583093732,0.3768359853121175
0.03312248418631397,0.3768359853121175
0.03317998849913743,0.3768359853121175
0.033237492811960895,0.3769889840881273
0.03335250143760782,0.3769889840881273
0.03341000575043128,0.3771419828641371
0.03352501437607821,0.3771419828641371
0.03358251868890167,0.37729498164014685
0.03369752731454859,0.37729498164014685
0.03369752731454859,0.37790697674418605
0.033755031627372055,0.3780599755201958
0.033755031627372055,0.378671970624235
0.03387004025301898,0.378671970624235
0.03387004025301898,0.37897796817625456
0.03392754456584244,0.3791309669522644
0.03404255319148936,0.3791309669522644
0.03404255319148936,0.379436964504284
0.034157561817136285,0.379436964504284
0.03421506612995975,0.379436964504284
0.03421506612995975,0.38004895960832313
0.03433007475560667,0.38004895960832313
